Segmento	CNPJ	Nome
S5	44958981	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA CIA A�UCAREIRA VALE DO ROS�RIO - COOPERVALE
S5	1062439	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO
S5	1530136	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS
S5	67607564	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA CORREIAS MERC�RIO
S5	50654300	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA DANA
S5	91018408	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA DANA IND�STRIAS
S5	45045671	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA ELGIN
S5	48718183	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA ERICSSON
S5	2825208	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA EVANIL - COOFE
S5	57259525	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA FACULDADE DE CIÊNCIAS AGR�RIAS E VETERIN�RIAS - CAMPUS DE JABOTICABAL/SP - SICOOB COOPERFAC
S5	42258376	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA FMC LTDA
S5	2846074	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA FUNDACAO EDUCACIONAL DE BARRETOS - COOPERFEB
S5	1997612	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA FUNDACAO ZERBINI - COOPINCOR
S5	60219045	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA GERDAU S.A. - UNIDADE PINDAMONHANGABA
S5	52575206	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA GERDAU S/A-UNIDADE MOGI DAS CRUZES
S5	5331882	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA GKN DO BRASIL LTDA
S5	59620708	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA INTERNATIONAL IND�STRIA AUTOMOTIVA DA AM�RICA DO SUL
S5	44378586	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA MAXION LTDA - COOPERMAXION
S5	731320	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA MORLAN
S5	62562012	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA NESTL� - CREDI NESTL�
S5	48172860	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA OWENS CORNING FIBERGLAS AM�RICA DO SUL
S5	3165497	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA SANEPAR - CREDISANEPAR
S5	16721078	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E �RG�OS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF
S5	72952138	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA SELENE
S5	67341487	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA TETRA PAK
S5	57440521	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA TICKET SERVI�OS COM�RCIO E ADMINISTRA��O
S5	1107759	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA USINA SANTA MARIA - PILONCRED
S5	51920502	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA VB TRANSPORTES E TURISMO
S5	2192115	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA VIACAO NOSSA SENHORA DO AMPARO LTDA. - COPERFAMP
S5	53846242	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DA VILLARES METALS
S5	2541707	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DAS EMPRESAS DE CER�MICA - COOPASPACER
S5	52301496	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DAS EMPRESAS DE ENERGIA EL�TRICA DO ESTADO DE SÃO PAULO - COOPENERG
S5	43446335	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DAS EMPRESAS ITAÚ
S5	1504952	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO
S5	2321862	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DAS INSTITUI��ES DE SERVI�O SOCIAL AUT�NOMO EM MANAUS LTDA.
S5	2869663	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS NO ESTADO DO ESPIRITO SANTO - CREDBRASIL-ES
S5	45214947	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DE PARKER HANNIFIN
S5	42123000	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A., LTDA
S5	52218849	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DE ZANETTINI BAROSSI
S5	52046299	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DO ATACAD�O
S5	3219207	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DO BANESPA DE BOTUCATU E CIDADES LIM�TROFES
S5	1551820	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS
S5	71965313	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DO FLEURY
S5	43268960	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DO GRUPO AVIBRAS
S5	47196084	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DO GRUPO COMOLATTI - SÃO PAULO
S5	1439107	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DO GRUPO COSAN - BARRACRED COSAN
S5	1499278	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DO GRUPO GARD�NIA LTDA. - COOPERGARD�NIA
S5	88952130	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DO GRUPO GERDAU - A�OS FINOS PIRATINI
S5	2786691	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO HELIO ALONSO-COOPERHA-LTDA
S5	5548335	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DO GRUPO JAL LTDA.
S5	44905255	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DO GRUPO LORENZETTI
S5	5048575	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA
S5	43182278	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DO GRUPO OWENS-ILLINOIS DO BRASIL
S5	2931166	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO PROGRESSO LTDA - PROCRED
S5	548980	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DO GRUPO SUGGAR LTDA.
S5	89523518	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DO GRUPO VONPAR
S5	75174953	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DO GRUPO VOTORANTIM LIMITADA.
S5	74026998	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DO GRUPO WALMART LTDA. - SICOOB COOPERBOM
S5	44588366	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DO HOSPITAL VERA CRUZ E VERA CRUZ ASSOCIA��O DE SAÚDE
S5	2312896	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DO R�PIDO LUXO CAMPINAS
S5	87956355	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS DOS CORREIOS NOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CREDCORREIOS
S5	64739121	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS E PRESTADORES DE SERVI�OS DA COCRED-COPERCANA-CANAOESTE - SICOOB CRED COPERCANA
S5	24610065	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS E SERVIDORES PÚBLICOS DO ESTADO DE MATO GROSSO DO SUL - SICOOB COCRESUL
S5	2115870	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCION�RIOS PÚBLICOS MUNICIPAIS DE ITAPIRA
S5	3212823	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DA BRIGADA MILITAR DO RIO GRANDE DO SUL - SICREDI MIL RS
S5	4751713	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DAS CARREIRAS JUR�DICAS E DOS SERVENTU�RIOS DE �RG�OS DA JUSTI�A E AFINS, NO ESTADO DE RONDÔNIA   SICOOB CREDJURD
S5	84156470	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO  MINIST�RIO P�BLICO E DO PODER JUDICI�RIO DO ESTADO DO PARÁ LTDA - COIMPPA
S5	3662047	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS INTEGRANTES DO MINISTERIO PUBLICO DO RIO GRANDE DO SUL - SICREDI MP
S5	4694278	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINIST�RIO P�BLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ
S5	3750034	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS
S5	51489318	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED
S5	5477038	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS E SERVIDORES DO PODER JUDICI�RIO E �RG�OS JUR�DICOS ESTADUAIS E FEDERAIS NA GRANDE TERESINA - SICOOB JURISCRED/PI
S5	4355489	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINIST�RIO P�BLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA
S5	8041950	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS, MEMBROS DO MINIST�RIO P�BLICO, DEFENSORES PÚBLICOS E SERVIDORES DO PODER JUDICI�RIO NO ESTADO DO CEAR� - SICREDI COOPERJURIS
S5	95163002	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA
S5	2159014	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DE JABOTICABAL - COPERMED JABOTICABAL
S5	94433109	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE
S5	97259253	COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN
S5	1635462	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA
S5	1090027	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA
S5	39808449	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS  DE N�VEL SUPERIOR DA SAÚDE DE VIT�RIA LTDA. - UNICRED VIT�RIA
S5	3575699	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA �REA DE SAÚDE DA REGIÃO DE RIBEIR�O PRETO - MEDCRED DE RIBEIR�O PRETO
S5	71884498	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA �REA DE SAÚDE DE CAMPINAS E REGIÃO LTDA. - UNICRED CAMPINAS
S5	71479653	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA �REA DE SAÚDE DE N�VEL SUPERIOR DE JUIZ DE FORA LTDA. - UNICRED JUIZ DE FORA
S5	1796302	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA REGIÃO DOS VALES DO SINOS, PARANHANA E CA� LTDA - UNICRED REGIÃO DOS VALES
S5	71988653	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO PAULISTA � SICOOB UNIMAIS CENTRO PAULISTA
S5	2641032	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA. � UNICRED CENTRO-OESTE RS
S5	2853045	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA
S5	1709266	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TE�FILO OTONI LTDA.
S5	1286361	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ
S5	2197569	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA ? SICOOB VALE DO PARAIBA
S5	1572667	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRA��O E ECONOMIA DE ERECHIM LTDA.
S5	2179673	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE N�VEL SUPERIOR DA �REA DE SAÚDE DE OURINHOS - OURICRED
S5	7440317	COOPERATIVA DE ECONOMIA E CRÉDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED
S5	71163315	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE N�VEL SUPERIOR DA SAÚDE DE SETE LAGOAS LTDA.
S5	69181709	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA �REA DE SAÚDE DE SÃO PAULO - SICOOB GRANDE SÃO PAULO
S5	71261184	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA SAÚDE DA REGIÃO DE CARATINGA, MANHUA�U E CARANGOLA LTDA. - SICOOB PROFISSIONAIS DA SAÚDE
S5	73326449	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA.
S5	2250794	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DE N�VEL SUPERIOR DA �REA DE SAÚDE E EMPRESÁRIOS DE GUARULHOS E REGIÃO
S5	70038237	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE N�VEL SUPERIOR DA �REA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE �RG�OS JUR DA REG METROP DE NATAL - SICREDI NATAL
S5	1736243	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. - UNIPRIME OESTE DO PARANÁ
S5	2602922	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, SERVIDORES PÚBLICOS E PROFISSIONAIS DA �REA DE SAÚDE DA BAHIA LTDA. - UNICRED DA BAHIA
S5	4478231	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINIST�RIO P�BLICO DE SÃO PAULO - PROMOCRED
S5	4833655	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METAL�RGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED
S5	7950031	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES E DEMAIS SERV. DOS �RG�OS FEDERAIS E ESTADUAIS DA SEG.PÚBLICA, DA ADMINISTRA��O, DO PLANEJ.E DOS ORG�OS VINCULADOS DE MANAUS LTDA-MILICRED MANAUS
S5	4572960	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM
S5	6975532	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO METROPOLITANA DE PORTO ALEGRE - COOPESA
S5	5856736	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO DISTRITO FEDERAL LTDA - SICOOB EMPRESARIAL
S5	26758433	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PETROLEIROS NO ESTADO DE MINAS GERAIS LTDA. - COPETRO
S5	3000142	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS POLICIAIS FEDERAIS DO RIO GRANDE DO SUL - SICREDI POL RS
S5	5419025	COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI
S5	2072790	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA �REA DE SAÚDE DE PIRACICABA E REGIÃO
S5	7714057	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA �REA NOTARIAL E REGISTRAL - COOPNORE
S5	69346856	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA
S5	86389236	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO
S5	259231	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES METROPOLITANAS DA BAIXADA SANTISTA E GRANDE SÃO PAULO LTDA. - SICOOB UNIMAIS METROPOLITANA
S5	5608957	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DO SUDESTE PAULISTA LTDA. ? SICOOB UNIMAIS SUDESTE PAULISTA
S5	1848322	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DA REGIÃO DO IGUAÇÚ - UNIPRIME DO IGUAÇÚ
S5	2647564	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE ARARAS E REGIÃO - SICOOB UNIMAIS ANHANGUERA
S5	37554441	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE, DAS CIÊNCIAS E DAS ARTES DE DOURADOS - UNIPRIME DOURADOS
S5	71698674	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE, EMPRESÁRIOS, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DAS REGIÕES SERRANAS E DO MÉDIO VALE DO PARAÍBA
S5	2606305	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DAS �REAS DE TECNOLOGIA, DE ENGENHARIA E DE ARQUITETURA DE BELO HORIZONTE E REGIÃO METROPOLITANA DE BELO HORIZONTE LTDA - SICOOB ENGECRED
S5	73647935	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES DO CENTRO OESTE DO BRASIL LTDA
S5	5979692	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA
S5	3930587	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SECURITARIOS, DOS CORRETORES DE SEGUROS E DE CAPITALIZACAO DO RIO DE JANEIRO LTDA.
S5	915950	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV. MUNICIPAIS DE SÃO PAULO E MAU�, SERV. PÚBLICOS, EMPRESÁRIOS E PROF. LIBERAIS DA REGIÃO METROP. OESTE DA CAPITAL DE SÃO PAULO   SICOOB COOPERCREDI-SP
S5	19551787	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVENTU�RIOS DA CIMENTO TUPI S.A. E EMPRESAS COLIGADAS LTDA. - TUPICRED
S5	5460750	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA ADMINISTRA��O PÚBLICA MUNICIPAL DE PORTO ALEGRE
S5	90278987	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL
S5	30304919	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA CNC SESC E SENAC ADMINISTRA��ES NACIONAIS LTDA
S5	29341260	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA
S5	42100982	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA
S5	96409263	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS
S5	62928320	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERA��O DO COM�RCIO, SESC E SENAC DE SÃO PAULO
S5	19402130	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDA��O HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA. - CECREF
S5	4894460	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTI�A DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS
S5	4152107	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POL�CIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL
S5	946465	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORL�NDIA - CRED SERV
S5	52137361	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE VOTORANTIM
S5	5746715	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP
S5	2382755	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE ESTADO DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL DO ESTADO DO RIO GRANDE DO NORTE - CREDIPOL
S5	28885036	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UERJ LTDA. - COOPUERJ
S5	69136075	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP
S5	2285107	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE CAMPINAS - COOPERUNICAMP
S5	3606488	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB) - CREDIUESB
S5	2794761	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VI�OSA LTDA. - SICOOB UFVCREDI
S5	29283884	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL FLUMINENSE E DOS SERVIDORES PÚBLICOS DA EDUCAÇÃO, SAÚDE E CULTURA NOS MUNIC�PIOS DO RIO DE JANEIRO E NITER�I LTDA.
S5	1825968	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO  INSTITUTO NACIONAL DO SEGURO SOCIAL NA PARAÍBA - COOPREV LTDA
S5	2910387	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO COLEGIO PEDRO II
S5	778858	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED
S5	3497143	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL DO ESTADO DE RONDÔNIA   SICOOB CREDIFORTE
S5	694877	COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL, DOS SERVIDORES DA SECRETARIA DE SAÚDE E DOS TRABALHADORES EM ENSINO DO DISTRITO FEDERAL LTDA.   SICOOB EXECUTIVO
